CUSTOMER_TYPE,ACC_NAME,ACC_ID,CORE_FLAG,INTERACTIN_TYPE,MEEING_TYPE,SCORE,KOL_RATING,CALL_STATUS,ACTIVTY,REGION,THERAPY,MSL_DESIGNATION,MSL_NAME,MSL_ID,CALL_ID,CREATE_DATE,ADDRESS,CITY,COUNTRY
HCP,Jaclyn Maraga,aa10jh9475E691048CvDZSMN,Core OL,In person,Congress,Sub-national,0.417898542,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwDEIYS,09-03-2024,620 Mcbride Trail,Salt Lake City,United States
HCP,Guenna Doornbos,aa10jh9553M796222CvDZSMN,Core OL,Mail,Congress,Sub-national,0.674379162,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwSSIYJ,22-03-2024,7 Chinook Center,Salt Lake City,United States
HCP,Dottie Marien,aa10jh9862S732918CvDZSMN,Core OL,In person,Ad Board,International,0.713464032,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwEqIYJ,01-05-2024,0321 Vidon Hill,San Antonio,United States
HCP,Penni Dyne,aa10jh9455F677857CvDZSMN,Non Core OL,Online,Congress,,,Planned,Scientific Priority 3,US,Therapy 2,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSwE7IYJ,29-01-2024,1103 Hauk Alley,San Antonio,United States
HCP,Charin Bullimore,aa10jh9743Y767208CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,National,0.417434228,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwHIIYS,04-04-2024,76568 Lawn Point,San Antonio,United States
HCP,Jeffy Liverseege,aa10jh9455H781815CvDZSMN,Core OL,Online,MSL Commercial,National,0.493925754,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwIEIYS,10-05-2024,282 Fairfield Way,San Antonio,United States
HCP,Winfield Rosenbush,aa10jh9655O678534CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSwKEIYJ,17-06-2024,756 Steensland Plaza,San Antonio,United States
HCP,Lusa Lydiate,aa10jh9333R771138CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSwN0IYJ,22-05-2024,2599 Toban Parkway,San Antonio,United States
HCP,Davide Passey,aa10jh9549M785981CvDZSMN,Core OL,Mail,Congress,Potential,0.775430204,Planned,Scientific Priority 3,US,Therapy 1,MSL Manager,Alen,1293Q8812373uiPDIQ,t77TS98995YSwODIYS,08-02-2024,0795 Loeprich Trail,San Antonio,United States
HCP,Jacky Fibben,aa10jh9789I772547CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSwVYIYS,15-06-2024,8456 Onsgard Junction,San Bernardino,United States
HCP,Bernadine Brackenbury,aa10jh9237S754278CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSwY4IYJ,24-06-2024,80764 Portage Plaza,San Diego,United States
HCP,De Brandham,aa10jh9975L722849CvDZSMN,Core OL,Mail,Ad Board,Potential,0.784425019,Interacted,Scientific Priority 3,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwY9IYJ,24-01-2024,3 Erie Way,San Diego,United States
HCP,Sherlock Howatt,aa10jh9306Z792886CvDZSMN,Core OL,In person,Ad Board,Sub-national,0.548422664,Interacted,Scientific Priority 1,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwUWIYS,09-01-2024,3 Comanche Plaza,San Diego,United States
HCP,Hermione Heersma,aa10jh9776M777628CvDZSMN,Core OL,Online,MSL Commercial,International,0.707436092,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwVFIYS,17-03-2024,428 Golf Course Alley,San Diego,United States
HCP,Nesta Crowche,aa10jh9041R702478CvDZSMN,Core OL,In person,Ad Board,International,0.767725609,Planned,Scientific Priority 2,US,Therapy 1,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwmHIYS,29-01-2024,92269 Eastlawn Point,San Diego,United States
HCP,Celinda Mintram,aa10jh9903C729974CvDZSMN,Core OL,Mail,MSL Commercial,National,0.425200974,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwgGIYS,02-03-2024,351 Ryan Lane,San Francisco,United States
HCP,Loydie McBeith,aa10jh9439W767739CvDZSMN,Core OL,Mail,Congress,Potential,0.700210578,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwlJIYS,12-04-2024,918 Eastlawn Circle,San Francisco,United States
HCP,Bradly Taylor,aa10jh9251I760064CvDZSMN,Core OL,Call,Ad Board,National,0.468350893,Planned,Scientific Priority 3,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwmSIYS,31-05-2024,59 Namekagon Way,San Francisco,United States
HCP,Matilde Fitton,aa10jh9029K688768CvDZSMN,Core OL,Online,Ad Board,Sub-national,0.489971867,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwtYIYS,23-04-2024,01 Bonner Junction,San Francisco,United States
HCP,Ora Tocknell,aa10jh9258P737351CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Sub-national,0.497006204,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwwlIYE,08-07-2024,0751 Pennsylvania Hill,San Francisco,United States
HCP,Gloria Janjic,aa10jh9868K774930CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSwwSIYS,04-04-2024,3919 Johnson Pass,San Francisco,United States
HCP,Shaina De Bruyne,aa10jh9946D697867CvDZSMN,Core OL,In person,Congress,National,0.639417699,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwxKIYS,12-07-2024,50 Red Cloud Avenue,San Francisco,United States
HCP,Sella Fisbey,aa10jh9540R703522CvDZSMN,Core OL,Mail,Ad Board,International,0.544548606,Planned,Scientific Priority 3,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwhJIYS,03-03-2024,9 Main Alley,San Jose,United States
HCP,Mitchell Blindt,aa10jh9327W753380CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.466031249,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSx5WIYS,27-04-2024,491 Knutson Street,San Jose,United States
HCP,Jacquie Twitchett,aa10jh9333R771131CvDZSMN,Core OL,Call,MSL Commercial,Sub-national,0.665463783,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSx6oIYE,04-01-2024,1353 Badeau Court,San Jose,United States
HCP,Marylou Rodger,aa10jh9458N702494CvDZSMN,Core OL,Mail,Congress,National,0.505339459,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSx7wIYE,21-06-2024,22 Monica Place,San Jose,United States
HCP,Crissy Egarr,aa10jh9130F734538CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,National,0.789949528,Planned,Scientific Priority 2,US,Therapy 1,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSxYHIYS,07-04-2024,89 Scofield Hill,San Jose,United States
HCP,Kelci Astlet,aa10jh9131X786692CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSx9TIYS,12-04-2024,43660 Saint Paul Trail,San Rafael,United States
HCP,Conchita Orrom,aa10jh9159X698662CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxDYIYJ,10-05-2024,690 Oak Valley Hill,Sandy,United States
HCP,Emmye Biggins,aa10jh9618F702703CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,Sub-national,0.507439478,Planned,Scientific Priority 3,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSxDfIYJ,15-02-2024,524 Hermina Court,Santa Ana,United States
HCP,Bonny Rootham,aa10jh9954H654069CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxDfIYJ,18-03-2024,65229 Kinsman Trail,Santa Ana,United States
HCP,Tedi Roylance,aa10jh9613Q794690CvDZSMN,Non Core OL,In person,Ad Board,,,Planned,Scientific Priority 4,US,Therapy 3,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxYWIYS,15-06-2024,8962 Havey Pass,Santa Ana,United States
HCP,Dael McKeggie,aa10jh9051Y752317CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxE4IYJ,31-03-2024,003 6th Point,Santa Ana,United States
HCP,Gaby Kmieciak,aa10jh9408R759244CvDZSMN,Core OL,Mail,Congress,Potential,0.460731848,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSxSrIYJ,06-05-2024,737 Basil Pass,Santa Ana,United States
HCP,Templeton Hamshar,aa10jh9923R682118CvDZSMN,Core OL,Online,MSL Commercial,Potential,0.771395895,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSxEOIYS,09-03-2024,13201 Park Meadow Pass,Santa Ana,United States
HCP,Lory Werrit,aa10jh9308B749815CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxEdIYJ,29-03-2024,60110 La Follette Court,Santa Barbara,United States
HCP,Prentiss Dollin,aa10jh9265Y738924CvDZSMN,Core OL,Call,MSL Commercial,Sub-national,0.503187438,Planned,Scientific Priority 4,US,Therapy 1,MSL Manager,Edward,1293Q881236LqRjDIK,t77TS98995YSwhnIYE,10-04-2024,9 Daystar Drive,Santa Fe,United States
HCP,Hanny Shard,aa10jh9939H710592CvDZSMN,Non Core OL,In person,MSL Commercial,,,Planned,Scientific Priority 3,US,Therapy 3,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxEJIYS,29-02-2024,57926 Ilene Junction,Santa Rosa,United States
HCP,Maura Cockren,aa10jh9201F740418CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxG5IYJ,26-03-2024,316 Farragut Place,Savannah,United States
HCP,Kendell Stevenson,aa10jh9770E797765CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Edward,1293Q881236LqRjDIK,t77TS98995YSxSwIYJ,15-02-2024,91 Brickson Park Court,Savannah,United States
HCP,Dukie Lasty,aa10jh9694H703689CvDZSMN,Non Core OL,Call,MSL Commercial,,,Planned,Scientific Priority 4,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxI1IYJ,18-03-2024,64 Montana Alley,Savannah,United States
HCP,Margret Bottell,aa10jh9496B777815CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxIYIYJ,28-04-2024,30955 Kensington Alley,Schenectady,United States
HCP,Andreana Davidy,aa10jh9818D760347CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxHwIYJ,20-06-2024,1 Arkansas Center,Scottsdale,United States
HCP,Karalee Geistbeck,aa10jh9208E780217CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxK7IYJ,19-03-2024,6 Kings Avenue,Scranton,United States
HCP,Morna Plumridege,aa10jh9443E677234CvDZSMN,Core OL,Mail,MSL Commercial,Sub-national,0.486595916,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxKWIYS,09-06-2024,09606 Manitowish Hill,Scranton,United States
HCP,Stepha De Witt,aa10jh9142R725478CvDZSMN,Core OL,Mail,Congress,National,0.59544149,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxDEIYJ,10-05-2024,95 Sheridan Junction,Seattle,United States
HCP,Thor Fendley,aa10jh9014Y766362CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxMFIYS,14-07-2024,4 Mendota Hill,Seattle,United States
HCP,Marketa Crewes,aa10jh9590N657317CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,International,0.430372521,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxN3IYJ,15-06-2024,19636 Dorton Place,Seattle,United States
HCP,Eda Laurisch,aa10jh9442Q728560CvDZSMN,Core OL,Mail,MSL Commercial,International,0.450174819,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxO1IYJ,28-04-2024,2530 Weeping Birch Crossing,Seattle,United States
HCP,Nettie Colliss,aa10jh9604M720814CvDZSMN,Non Core OL,Call,Ad Board,,,Planned,Scientific Priority 4,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxLjIYJ,27-03-2024,5929 Roxbury Plaza,Seattle,United States
HCP,Ronny Joseph,aa10jh9856D792051CvDZSMN,Core OL,Call,Ad Board,Sub-national,0.484313181,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxDSIYJ,04-05-2024,42 Merry Drive,Seattle,United States
HCP,Putnam Adkin,aa10jh9288F671155CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,Potential,0.64002379,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxWlIYJ,05-01-2024,0075 Fieldstone Court,Seattle,United States
HCP,Alec Bromet,aa10jh9201I775185CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxXYIYS,10-01-2024,89 Sauthoff Circle,Seattle,United States
HCP,Katina Medina,aa10jh9385A664008CvDZSMN,Core OL,Mail,Congress,Sub-national,0.516557414,Interacted,Scientific Priority 3,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxSiIYJ,09-04-2024,90882 Texas Crossing,Seminole,United States
HCP,Arleta Bellefonte,aa10jh9624N725335CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxO6IYJ,15-02-2024,60 Meadow Valley Place,Seminole,United States
HCP,Tiffanie Dandy,aa10jh9313U673053CvDZSMN,Core OL,In person,Ad Board,National,0.712720925,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxE4IYE,27-02-2024,41 Johnson Road,Seminole,United States
HCP,Susan Weild,aa10jh9103W665010CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxe9IYE,12-07-2024,3722 Everett Court,Shawnee Mission,United States
HCP,Philly Itzkin,aa10jh9554K799404CvDZSMN,Non Core OL,In person,Congress,,,Planned,Scientific Priority 1,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxeTIYS,19-06-2024,4 Ryan Crossing,Shreveport,United States
HCP,Ario Snoad,aa10jh9260I798542CvDZSMN,Core OL,Mail,Congress,Potential,0.7444823,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxfwIYE,05-07-2024,4520 Northridge Crossing,Shreveport,United States
HCP,Robyn De Fries,aa10jh9354S661563CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxgEIYS,16-02-2024,4 Oak Avenue,Shreveport,United States
HCP,Guthry Stansall,aa10jh9341X740663CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.722719173,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxEtIYE,08-03-2024,76 Graedel Trail,Shreveport,United States
HCP,Stefano Hantusch,aa10jh9073B694068CvDZSMN,Core OL,In person,Congress,Sub-national,0.707120055,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxmEIYS,01-03-2024,865 Kropf Plaza,Silver Spring,United States
HCP,Lamar Bruty,aa10jh9417S651795CvDZSMN,Core OL,In person,Congress,Sub-national,0.69919767,Planned,Scientific Priority 3,US,Therapy 1,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxmEIYS,19-04-2024,7 Kinsman Park,Sioux City,United States
HCP,Cati Mularkey,aa10jh9542J674404CvDZSMN,Core OL,Online,Congress,International,0.675456581,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxqYIYS,03-03-2024,831 Sutherland Street,Sioux City,United States
HCP,Francklin Willford,aa10jh9537Z731639CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxrjIYE,25-01-2024,7416 Burning Wood Parkway,Sioux City,United States
HCP,Cathryn Sleite,aa10jh9771V733928CvDZSMN,Core OL,Online,Ad Board,International,0.693592748,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxsDIYS,25-01-2024,35637 Weeping Birch Terrace,South Bend,United States
HCP,Audrye Arr,aa10jh9931O666892CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,National,0.517068277,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxsDIYS,06-06-2024,32 Ludington Hill,Southfield,United States
HCP,Skipper Gaul,aa10jh9600L666545CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxkyIYE,10-03-2024,42 Golf Course Place,Southfield,United States
HCP,Krysta MacVicar,aa10jh9107U748807CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxEJIYS,11-04-2024,690 Lyons Junction,Spartanburg,United States
HCP,Melosa Huckfield,aa10jh9134P767314CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.566584866,Interacted,Scientific Priority 1,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxvmIYE,24-04-2024,2 Kinsman Trail,Spartanburg,United States
HCP,Gelya Sogg,aa10jh9522S758845CvDZSMN,Core OL,Online,MSL Commercial,Sub-national,0.758818521,Planned,Scientific Priority 3,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxvNIYS,29-01-2024,88634 Loftsgordon Plaza,Spokane,United States
HCP,Neddie Brockway,aa10jh9633X660311CvDZSMN,Core OL,Call,Ad Board,National,0.776631675,Planned,Scientific Priority 2,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxvwIYE,12-04-2024,5624 Brown Point,Spokane,United States
HCP,Bess Marguerite,aa10jh9065T653309CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Robin,1293Q881236XqikDIC,t77TS98995YSxElIYE,20-02-2024,34620 Kinsman Road,Spokane,United States
HCP,Emmott Broschke,aa10jh9743T703745CvDZSMN,Core OL,Mail,MSL Commercial,International,0.467857361,Interacted,Scientific Priority 1,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxw6IYE,29-04-2024,4 Dovetail Alley,Springfield,United States
HCP,Tabbie Retallack,aa10jh9803V659442CvDZSMN,Core OL,In person,Ad Board,National,0.702410267,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxiSIYS,09-06-2024,30 Pearson Avenue,Springfield,United States
HCP,Florella Vanyukhin,aa10jh9027X740811CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSy2EIYS,18-01-2024,9 Manley Alley,Springfield,United States
HCP,Bruis Nolot,aa10jh9789Q665575CvDZSMN,Core OL,Call,Ad Board,Potential,0.44847084,Planned,Scientific Priority 2,US,Therapy 2,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSxvIIYS,04-01-2024,3 Forster Road,Springfield,United States
HCP,Briggs Hiscocks,aa10jh9000Z726078CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSy5EIYE,14-02-2024,925 Hollow Ridge Crossing,Springfield,United States
HCP,Vivyan Sheekey,aa10jh9943N766712CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSyYIIYS,23-03-2024,5 Hoard Place,Springfield,United States
HCP,Almira Lacer,aa10jh9041C660983CvDZSMN,Core OL,Online,MSL Commercial,Potential,0.51265635,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995Ywyy4IYE,09-07-2024,83712 4th Court,Springfield,United States
HCP,Carri Asals,aa10jh9813Q794227CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995Ywyw0IYE,23-01-2024,4 Fieldstone Center,Springfield,United States
HCP,Hesther Monteith,aa10jh9098Y751532CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YwyS2IYE,02-07-2024,152 Burning Wood Park,Springfield,United States
HCP,Miner Drever,aa10jh9386H747011CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YwyS7IYE,17-04-2024,52111 Dexter Center,Springfield,United States
HCP,Salaidh Ruseworth,aa10jh9172W719398CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSy9jIYE,09-05-2024,72585 Fulton Plaza,Springfield,United States
HCP,Caria De Ruggero,aa10jh9990T712955CvDZSMN,Core OL,Call,Congress,National,0.519243458,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Robin,1293Q881236XqikDIC,t77TS98995YSy1mIYE,01-03-2024,91 Pond Court,Springfield,United States
HCP,Mala Corradi,aa10jh9237L736734CvDZSMN,Non Core OL,Online,Congress,,,Planned,Scientific Priority 3,US,Therapy 3,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YwS1SIYE,19-02-2024,60 Cardinal Court,Springfield,United States
HCP,Had Prodrick,aa10jh9481H701432CvDZSMN,Core OL,Mail,Congress,International,0.427429289,Interacted,Scientific Priority 4,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YSyELIYS,16-04-2024,0 Dakota Center,Staten Island,United States
HCP,Torrence MacCumiskey,aa10jh9041J785259CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Planned,Scientific Priority 1,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwS3SIYE,03-02-2024,72711 Del Mar Court,Staten Island,United States
HCP,Gerik Robillard,aa10jh9816K680360CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,National,0.426823538,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwS5gIYE,10-05-2024,92943 Superior Alley,Staten Island,United States
HCP,Andra Bussetti,aa10jh9350T717748CvDZSMN,Core OL,Mail,MSL Commercial,National,0.624283049,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwyvHIYS,13-06-2024,2226 Straubel Plaza,Staten Island,United States
HCP,Della Loache,aa10jh9573G750260CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwyvHIYS,01-07-2024,446 Petterle Road,Staten Island,United States
HCP,Tulley Napleton,aa10jh9110P776882CvDZSMN,Core OL,Online,Congress,National,0.713101614,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YSy8GIYS,13-07-2024,069 Shoshone Parkway,Sterling,United States
HCP,Alane Dyet,aa10jh9744D776668CvDZSMN,Non Core OL,Call,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwS5SIYS,18-04-2024,5 Graceland Circle,Stockton,United States
HCP,Charisse Crome,aa10jh9360S757121CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSxOVIYS,07-03-2024,8 Talisman Court,Suffolk,United States
HCP,Judie Hanlin,aa10jh9506G692944CvDZSMN,Core OL,In person,Congress,International,0.416357605,Planned,Scientific Priority 4,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YSx1SIYS,11-03-2024,76563 Farragut Crossing,Suffolk,United States
HCP,Simona Jovovic,aa10jh9300S740662CvDZSMN,Core OL,Call,Congress,Potential,0.54033314,Planned,Scientific Priority 1,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YSw7tIYE,16-06-2024,1 Linden Trail,Syracuse,United States
